st2,GEOID,NAME,lake,lat,lon
FL,12113,Santa Rosa,Gable Lake,30.4359687911784,-86.9183221715189
FL,12113,Santa Rosa,Pensacola Bay,30.3872657928073,-87.1824285434568
FL,12033,Escambia,Big Lagoon,30.31877696403,-87.3647162713494
FL,12069,Lake,Lake Spencer,28.6171883301012,-81.8338212786303
FL,12053,Hernando,Retention Pond,28.4838292315758,-82.5757352138817
FL,12127,Volusia,Indian Lake,29.1683494634889,-81.1647919570181
FL,12095,Orange,Lake Ivanhoe,28.5638692178475,-81.3798118605358
FL,12089,Nassau,River Glen Lake,30.6009979046398,-81.6715463242198
FL,12101,Pasco,Dobes Hole,28.4324104599042,-82.1680176699857
FL,12023,Columbia,Lake Wilson,30.208287262937,-82.742645985214
FL,12023,Columbia,Lake Lona,30.1975555172872,-82.7375887522834
FL,12023,Columbia,Lake Harper,30.1884058330822,-82.6622935788317
FL,12101,Pasco,Orchid Lake,28.2738204141553,-82.6819027748934
FL,12095,Orange,Cosmos Fountain,28.4411622125295,-81.4484340090825
FL,12101,Pasco,Pond 27,28.1753032815897,-82.6787999518876
FL,12101,Pasco,Pond 4,28.1823523734415,-82.680953665348
FL,12101,Pasco,Pond 2,28.1841456813841,-82.6784533181261
FL,12053,Hernando,Sand Pond,28.5560593887118,-82.1438173866152
FL,12053,Hernando,Boat Pond,28.5337700957142,-82.1471722799524
FL,12053,Hernando,Blanket Grass Pond,28.5302893718147,-82.1497207604099
FL,12053,Hernando,Coon Prairie Pond,28.5222329510685,-82.1435866278586
FL,12053,Hernando,Griswold Pond,28.5167313947158,-82.1476614511524
FL,12053,Hernando,Carter Pond,28.5047857606058,-82.0842329077277
FL,12053,Hernando,Lower Lake,28.4928752749427,-82.1403986264446
FL,12077,Liberty,Bonnet Pond,30.2585486160408,-84.9545194319606
FL,12073,Leon,Piney Z Lake,30.4403990990256,-84.184975947457
FL,12077,Liberty,Camel Pond,30.2743979458777,-84.9891140637101
FL,12077,Liberty,Little Camel Pond,30.2718378257813,-84.9942917630187
FL,12077,Liberty,Bill Dick Pond,30.2448157805361,-84.9547617624648
FL,12105,Polk,Bonny Lake,27.8997122489957,-81.9238794626691
FL,12105,Polk,Highland Lake,27.9627096104167,-81.9592084475013
FL,12057,Hillsborough,Riverglen Pond,27.863486503093,-82.3015672236946
FL,12057,Hillsborough,Lake Stears,27.9010688432701,-82.2026945671261
FL,12057,Hillsborough,Hutto Lake,27.8438333524289,-82.2587274971523
FL,12047,Hamilton,Louisa Pond,30.3491066619985,-82.8277249034371
FL,12121,Suwannee,Lane Pond,30.3292774734865,-82.8451589655509
FL,12121,Suwannee,Campground Lake,30.3085143272812,-82.8701333322563
FL,12121,Suwannee,Jones Pond,30.2765768080749,-82.856931759064
FL,12121,Suwannee,Bethea Lake,30.21880161859,-82.79860476127
FL,12121,Suwannee,Cypress Pond,30.4092728359142,-83.0471803669395
FL,12121,Suwannee,Lake Louise,30.3185984620565,-82.8780268819999
FL,12023,Columbia,Barbara Lake,30.2971787677787,-82.7038039133195
FL,12023,Columbia,Lake Harris,30.1926722776014,-82.6849169096775
FL,12121,Suwannee,Hare Lake,30.3545867002375,-82.9397042659937
FL,12023,Columbia,Orange Pond,30.2408581378525,-82.7463575668325
FL,12121,Suwannee,Dexter Lake,30.3109594096642,-82.9005209233259
FL,12121,Suwannee,Rees Lake,30.3922032457168,-82.9480179372618
FL,12121,Suwannee,Johnson Pond,30.2991585391286,-82.8529858453591
FL,12095,Orange,SMA-12A,28.4424716799325,-81.4435155710424
FL,12101,Pasco,Lake Linda,28.1891687225658,-82.4790322441342
FL,12097,Osceola,FlowRider Surfing Experience,28.3434790770463,-81.5275026656543
FL,12097,Osceola,Crystal River Rapids,28.3438983473736,-81.5274067140516
FL,12101,Pasco,Twin Lake,28.1882519705225,-82.4195807058146
FL,12103,Pinellas,Keene Lake,27.9246238143521,-82.7659804564613
FL,12009,Brevard,Pond D,28.5065087268534,-80.6768183845992
FL,12087,Monroe,Marvin Adams Cut,25.1378116813373,-80.4001635606426
FL,12073,Leon,Big Lake,30.3698667196359,-84.1294631432747
FL,12073,Leon,Lake Mattie,30.3668808728322,-84.1388770012333
FL,12073,Leon,Eagle Lake,30.3619178067492,-84.1554947539046
FL,12073,Leon,Turf Pond,30.3620354836939,-84.1658638870056
FL,12073,Leon,Pump Pond,30.3657939326552,-84.1663641316583
FL,12073,Leon,Bonnet Pond,30.3664061435011,-84.1631942385215
FL,12073,Leon,Old Pond,30.5977553809464,-84.0314715640612
FL,12073,Leon,Spring Head Pond,30.5977845633531,-84.0375543208603
FL,12073,Leon,Alligator Pond,30.5972572113703,-84.0198988015335
FL,12101,Pasco,Tampa Lake,28.1745022833573,-82.4250448986272
FL,12101,Pasco,Lake Floyd,28.1849897865276,-82.4624409034376
FL,12095,Orange,Lake Conway,28.4682967449378,-81.3491712368857
FL,12057,Hillsborough,Swamp Lake,28.1559430013762,-82.4498367913279
FL,12101,Pasco,Lake Vienna,28.2129422478352,-82.4666478217457
FL,12101,Pasco,Catfish Lake,28.1888169009605,-82.4435528657394
FL,12101,Pasco,Lake Nash,28.178408925811,-82.7489665171447
FL,12001,Alachua,Heron Inlet,29.6189972937162,-82.4187240991257
FL,12011,Broward,Alligator Pond,26.074332740178,-80.3118857146673
FL,12011,Broward,"Goose, Swan, Crane Exhibit",26.0746083637686,-80.3117540685129
FL,12011,Broward,Flamingo Exhibit,26.0741023269921,-80.3118682749632
FL,12117,Seminole,Little Pearl Lake,28.6654223967852,-81.4294031897799
FL,12069,Lake,Moon Lake,28.6337506141926,-81.8556344168431
FL,12069,Lake,Indianhouse Lake,28.6241095851753,-81.8281193870318
FL,12069,Lake,Lake Arthur,28.626845631378,-81.8398423210276
FL,12099,Palm Beach,Roma Lake,26.5098538936074,-80.0863894727181
FL,12117,Seminole,Cranes Roost,28.6668453077288,-81.3849196588636
FL,12087,Monroe,Newport Flats,25.1044671741281,-80.4200414270482
FL,12101,Pasco,Scout Lake,28.2860719723979,-82.6736078221431
FL,12089,Nassau,Fern Creek Pond,30.5996985983496,-81.6703271069307
FL,12089,Nassau,Morning Glen Pond,30.6006302254184,-81.6663887868488
FL,12023,Columbia,Downing Lake,29.8876352926474,-82.5888370606649
FL,12023,Columbia,Black Lake,29.8796688818487,-82.5983085257488
FL,12101,Pasco,Nexus Sink,28.3374936114104,-82.6833998127833
FL,12115,Sarasota,Skye Lake,27.2471707685002,-82.4024490110637
FL,12109,St. Johns,Lake Wyatt Drainage Pond,30.1027124874821,-81.5561865405896
FL,12073,Leon,Maclay Senior Fountain,30.5252319170465,-84.273894399048
FL,12131,Walton,Sharon Lake,30.480775954032,-86.3362292378808
FL,12101,Pasco,Dollar Lake,28.3233616311864,-82.677783078945
FL,12101,Pasco,Newton lake,28.3001253183709,-82.6744077540023
FL,12101,Pasco,Lake Kimberly,28.2878872135298,-82.7028138732703
FL,12105,Polk,Hines Energy Complex Cooling Pond,27.7991315473077,-81.856942732743
FL,12097,Osceola,Lake Tohopekaliga,28.2060649853587,-81.3808364827741
FL,12095,Orange,Lake-7,28.4327944639577,-81.4404396808187
FL,12095,Orange,Lake Yvonne,28.5486911320291,-81.3427313070422
FL,12095,Orange,Lake Georgette,28.5511201922572,-81.3306109268318
FL,12095,Orange,Lake Claudette,28.5455490164038,-81.3267904013267
FL,12063,Jackson,Thompson Pond,30.7415599052629,-85.0031310005602
FL,12063,Jackson,Well Pond,30.7358246653934,-84.9976103394244
FL,12063,Jackson,Baxter Bay,30.937036751692,-85.1600108078279
FL,12057,Hillsborough,piscina de apartamentos,28.0296425033245,-82.5220265566289
FL,12086,Miami-Dade,Mowry Canal,25.4793826123284,-80.409524196003
FL,12086,Miami-Dade,C-113,25.4799554298115,-80.5352554288437
FL,12086,Miami-Dade,C-111,25.3414158014936,-80.5077477053726
FL,12086,Miami-Dade,C-111E,25.3843835669634,-80.5245858968479
FL,12031,Duval,Koi Pond,30.4000070926498,-81.6435149737316
FL,12086,Miami-Dade,L-31E,25.4386612577107,-80.3594397163944
FL,12086,Miami-Dade,Military Canal,25.4894256047192,-80.3541371612258
FL,12086,Miami-Dade,North Canal,25.4629405616786,-80.393738190159
FL,12086,Miami-Dade,Florida City Canal,25.4481299397404,-80.3989958643292
FL,12086,Miami-Dade,Goulds Canal,25.5369459868071,-80.3436461143325
FL,12086,Miami-Dade,L-31W,25.4215814515793,-80.579579113985
FL,12117,Seminole,Wekiva Lake,28.6833805495439,-81.45596850287
FL,12001,Alachua,Sorority Pond,29.6439775158625,-82.335426435732
FL,12009,Brevard,Goodwin Lake,27.849423107077,-80.7177089217854
FL,12101,Pasco,Dead Cypress Lake,28.2704058989441,-82.6704059553652
FL,12087,Monroe,Coot Bay,25.1942041824393,-80.9163617428472
FL,12101,Pasco,Echo Lake,28.2401329639986,-82.6999601291102
FL,12086,Miami-Dade,L-67 Extension,25.7022980528775,-80.6729329827751
FL,12013,Calhoun,Page Pond,30.5403476339814,-85.1984793060469
FL,12021,Collier,Lake Harmon,25.9544272557926,-81.365255118278
FL,12123,Taylor,Rosehead Park Lake,30.114240220585,-83.5804964337032
FL,12101,Pasco,West Moon Lake,28.2875650006011,-82.6232157329241
FL,12101,Pasco,Banjo Lake,28.2194174309075,-82.4418542108509
FL,12129,Wakulla,Silver Lake,29.9980360923272,-84.4225877912012
FL,12077,Liberty,Brickyard Lake,30.2512262672206,-85.0650495280303
FL,12063,Jackson,Cow Pen Pond,30.7967029103253,-85.0145210184528
FL,12063,Jackson,Sixteen Pond,30.9185109215481,-85.3258278546953
FL,12063,Jackson,Meredith Pond,30.958168838024,-85.2079077284245
FL,12086,Miami-Dade,L-28,25.9685072854163,-80.8414844808565
FL,12099,Palm Beach,Lake Morikami,26.4280960951714,-80.1573513732088
FL,12001,Alachua,hogtown creek sediment deposition area,29.6531142529885,-82.3717755417609
FL,12075,Levy,Winquipin Lake,29.5265720953211,-82.7240937702746
FL,12075,Levy,Fox Lake,29.5469815328895,-82.6610634404784
FL,12001,Alachua,Meeting Pond,29.5496372808529,-82.656257603532
FL,12075,Levy,Mineral Feeder Pond,29.5539762900328,-82.6605418830187
FL,12041,Gilchrist,Raulison Pond,29.5944773307633,-82.7620089682392
FL,12041,Gilchrist,Spring Pond,29.6025924510378,-82.76196764824
FL,12121,Suwannee,Sand Pond,30.1939282862496,-82.9332430464211
FL,12121,Suwannee,Scott Pond,30.2108890551885,-82.9454174392416
FL,12121,Suwannee,Tiger Lake,30.2376443095254,-82.9473948144585
FL,12079,Madison,Davis Pond,30.3746196359912,-83.3211259434259
FL,12079,Madison,Twelvemile Pond,30.3171035449237,-83.3390278952526
FL,12073,Leon,Shemonie Lake,30.5403948970522,-84.0755118418812
FL,12063,Jackson,Charley Pond,30.8720764438946,-84.9813430928087
FL,12131,Walton,Indigo Pond,30.6963199329478,-86.3295838277377
FL,12091,Okaloosa,Hazelwood Pond,30.5734104662061,-86.4745281487169
FL,12113,Santa Rosa,Buck Pond,30.5515079339475,-86.908455462043
FL,12091,Okaloosa,Faircloth Lakes,30.8418239711225,-86.4134514801911
FL,12091,Okaloosa,Cypress Pond,30.8997530671043,-86.4830860269213
FL,12091,Okaloosa,Corkins Lake,30.8454323021674,-86.5226474771131
FL,12117,Seminole,Vonna Lake,28.6732323334161,-81.4337572368637
FL,12086,Miami-Dade,Garden Pond,25.736138806338,-80.2375113705499
FL,12123,Taylor,Redwater Lake,30.2778521490598,-83.6582230893304
FL,12123,Taylor,Nose Lake,30.271833082099,-83.6428742412825
FL,12123,Taylor,Andrews Lake,30.2731378272668,-83.6484267610862
FL,12123,Taylor,Mud Lake,30.2680370079893,-83.6369611877347
FL,12123,Taylor,Adams Pond,29.9281757698422,-83.5775417627881
FL,12071,Lee,Island Lagoon,26.5184672380696,-81.9961986305325
FL,12071,Lee,Serenity Cove,26.519889767661,-81.9972656612032
FL,12019,Clay,Doctors Lake,30.1313246541464,-81.7354011342534
FL,12011,Broward,C-60,26.16967880714,-80.7974014864948
FL,12121,Suwannee,Crawford Lake,30.1628861021771,-82.9292449587549
FL,12123,Taylor,PEM1F,30.0961094141648,-83.6178128298015
FL,12131,Walton,Choctawhatchee Bay,30.4335864325311,-86.3514050786851
FL,12067,Lafayette,Beaver Lake,30.1968983791485,-83.2983246158449
FL,12099,Palm Beach,L-40,26.5148958137151,-80.2745234618355
FL,12099,Palm Beach,L-7,26.5867229567021,-80.4259413898117
FL,12103,Pinellas,Lake Haven,28.0188456551759,-82.7704986092171
FL,12089,Nassau,Winding River Pond,30.5979149984339,-81.6608609808336
FL,12089,Nassau,Crested Heron Pond,30.5973974867477,-81.6632520050709
FL,12127,Volusia,Tomoka River,29.282024676987,-81.1064104014692
FL,12011,Broward,Lotus Pond,26.0701770601329,-80.4161346688539
FL,12115,Sarasota,Grand Lake,27.0429722409702,-82.3277809322126
FL,12029,Dixie,Matthis Lake,29.792589747734,-83.0113811705081
FL,12029,Dixie,Cemetery Lake,29.7955579259871,-83.0049481387657
FL,12029,Dixie,Water Pond,29.7851736319293,-82.9916139674518
FL,12029,Dixie,Williams Lake,29.7733404834293,-82.9931824401363
FL,12086,Miami-Dade,Lake Galloway,25.6725317765117,-80.3331098424553
FL,12041,Gilchrist,Jennings Lake,29.6690411861668,-82.8395645854782
FL,12065,Jefferson,Crow Pond,30.4117439073248,-84.0340376003955
FL,12071,Lee,Dinkins Lake,26.4789420747129,-82.1710272077563
FL,12001,Alachua,Perry Pond,29.573874216338,-82.2275961044511
FL,12001,Alachua,Tillmans Pond,29.5697760231592,-82.216347367114
FL,12129,Wakulla,Woodlake,30.022396520974,-84.5671992347909
FL,12107,Putnam,Lake Argenta,29.4411169599857,-81.5281621979758
FL,12086,Miami-Dade,Cutler Drain Canal,25.5959523954588,-80.3431843799724
FL,12107,Putnam,Little Lake Green Sills,29.6441956832626,-81.9599054368426
FL,12107,Putnam,Lake Green Sills,29.6444809817855,-81.9651478702711
FL,12073,Leon,Ferguson Pond,30.6479941384191,-84.0418903870035
FL,12037,Franklin,Lake Morality,29.8714527414178,-84.6326563111578
FL,12009,Brevard,Pond F,28.5410623727049,-80.6641322778996
FL,12009,Brevard,Stormwater Pond,28.5978546774207,-80.5900842531603
FL,12073,Leon,Broadmoor Pond,30.4324131950556,-84.3580787455867
FL,12073,Leon,Lake Lafayette,30.4340918763695,-84.1477989049529
FL,12059,Holmes,Sun Lake,30.7528308151141,-85.6928318915363
FL,12021,Collier,Stopper Creek,26.0410596665734,-81.7475864325421
FL,12107,Putnam,Boll Green Lake,29.6339267367169,-81.8387094724874
FL,12113,Santa Rosa,East Bay,30.4491243851834,-87.0129572267268
FL,12033,Escambia,Santa Rosa Sound,30.3759042125784,-86.9648791097521
FL,12086,Miami-Dade,L-31N,25.6343199369753,-80.5159511385408
FL,12107,Putnam,Diamond Lake,29.4256863337911,-81.5769329560105
FL,12113,Santa Rosa,Lake Wami,30.8511421705795,-87.0671388020035
FL,12113,Santa Rosa,Ashton Dead River,30.9552731962057,-87.2336838085174
FL,12113,Santa Rosa,Campbells Dead River,30.9681372704066,-87.2017290196748
FL,12113,Santa Rosa,Bear Lake,30.8633468486846,-86.8294096323098
FL,12103,Pinellas,Sunlit Cove,27.8520366254813,-82.6349554727621
FL,12086,Miami-Dade,Red-shouldered Hawk Lake,25.7810315114249,-80.2951874567478
FL,12033,Escambia,Monica Pond,30.5949515559965,-87.3100367197641
FL,12033,Escambia,Government Dead Lake,30.9711592451685,-87.210494115956
FL,12127,Volusia,Deep Creek,28.83272053518,-81.0678414899188
FL,12047,Hamilton,Lake Octahatechee,30.6058665937896,-83.2023054928837
FL,12127,Volusia,Napier Pond,29.2450571448656,-81.101319709063
FL,12031,Duval,Baine Lake,30.5218986196513,-81.6324802754172
FL,12133,Washington,Devil's Hole,30.4931691197409,-85.5188753444978
FL,12121,Suwannee,Mirror Lake,30.2075429020976,-82.8129825336072
FL,12089,Nassau,Waterbug Pond,30.6315124526508,-81.6456174932312
FL,12117,Seminole,Buttonwood Pond,28.7035299967866,-81.4413891484459
FL,12109,St. Johns,Booths Pond,30.0743774831097,-81.348090085614
FL,12127,Volusia,Outfeild Basin,29.192732463877,-81.0454975543234
FL,12127,Volusia,Leftfeild Basin,29.1920866524576,-81.044989448724
FL,12127,Volusia,Homerun Basin,29.1930181037002,-81.0465377227621
FL,12127,Volusia,Aquila Puddle,29.1875436969303,-81.0464523717193
FL,12127,Volusia,Canaveral Basin,29.1870158015487,-81.0482916619561
FL,12117,Seminole,Lake Sten,28.7964240245974,-81.3524089455675
FL,12117,Seminole,Lake Como,28.7792938326038,-81.331174076007
FL,12117,Seminole,Crystal Lake,28.7640681794224,-81.3300718881406
FL,12023,Columbia,Alligator Lake,30.1677927673701,-82.626914512152
FL,12007,Bradford,Lake Crosby,29.9426360734096,-82.1571291942602
FL,12007,Bradford,Hampton Lake,29.8595565955205,-82.1694579597416
FL,12007,Bradford,Paradise Lake,29.7873370894131,-82.047262745245
FL,12007,Bradford,Indian Lake,29.779682931384,-82.0629530820271
FL,12055,Highlands,Lake Hill,27.3498260879835,-81.4388219811951
FL,12055,Highlands,Red Water Lake,27.3394824592036,-81.4058419010588
FL,12055,Highlands,Lake Henry,27.3234618769332,-81.3834277156403
FL,12055,Highlands,Lake Carrie,27.3374433667407,-81.4278838216994
FL,12055,Highlands,Lake Crews,27.296479127624,-81.4365002186811
FL,12055,Highlands,Saddlebags Lake,27.2946815867034,-81.3543851841719
FL,12055,Highlands,Lake Rachard,27.3039944463732,-81.3690153983067
FL,12055,Highlands,Lake August,27.2750436814903,-81.4135201821927
FL,12055,Highlands,Lost Lake,27.2730277126857,-81.3708251470834
FL,12021,Collier,Lew & Dawn Allyn Family Lagoon,26.1656357306989,-81.7873906438479
FL,12019,Clay,Lake Larc,30.0526971979721,-81.8275405661655
FL,12019,Clay,G-Bar Lake,29.9753646815053,-81.7238444936593
FL,12019,Clay,Lake Ryan,30.0575513956043,-81.8301841164032
FL,12083,Marion,Lake Louise,29.1572642375443,-82.1400024599256
FL,12035,Flagler,Hidden Lake,29.499115927854,-81.1893305186304
FL,12103,Pinellas,Boot Ranch Apartments Swimming Pool,28.0661988004532,-82.7087283158148
FL,12073,Leon,Concord Pond,30.4480661559802,-84.2396603474027
FL,12053,Hernando,Mountain Lake,28.4787674721715,-82.3117829228803
FL,12103,Pinellas,Rue Lake,27.9535119983568,-82.7679101789281
FL,12127,Volusia,Gabordy Canal,29.0062603727845,-80.9099191298299
FL,12033,Escambia,Jernigan Dead River,30.9814833661309,-87.194708863918
FL,12113,Santa Rosa,Dead Lake,30.7173029520658,-87.2782889888089
FL,12127,Volusia,Tick Island Mud Lake,29.0886854039443,-81.4400599596767
FL,12115,Sarasota,Eagle Lake,27.2291304279586,-82.4013556424914
FL,12086,Miami-Dade,Blue Lagoon,25.7825166536079,-80.2791394877582
FL,12101,Pasco,Pond 3,28.1831030501193,-82.6800788028844
FL,12057,Hillsborough,The Pond,27.9810168728756,-82.5892883985481
FL,12057,Hillsborough,Tisawee Lake,27.9754883495699,-82.3622209445662
FL,12057,Hillsborough,Tampa Water Works Lake,28.0050353114354,-82.4067622442616
FL,12057,Hillsborough,Pralls Lake,27.9946461608153,-82.49340932174
FL,12057,Hillsborough,Sweats Millpond,28.0309098480376,-82.1677575641628
FL,12089,Nassau,Misty Lake Pond,30.5952369373763,-81.6579414638171
FL,12009,Brevard,39B retention pond,28.6295980647454,-80.6193841466737
FL,12009,Brevard,LH2 burn pond,28.6289285043871,-80.6189717515734
FL,12111,St. Lucie,Citrus Hammock Preserve,27.3532370070574,-80.339540259733
FL,12019,Clay,Residential Pool,30.122881467563,-81.791193040043
FL,12005,Bay,Woodruff Pond,30.2378617736802,-85.5403352337668
FL,12103,Pinellas,Lake Lucille,27.9793859001751,-82.7675233338563
FL,12129,Wakulla,Stony Bayou Pool,30.1058766468942,-84.1395894231777
FL,12127,Volusia,Chanute Lake,29.1685452946214,-81.0394642991381
FL,12021,Collier,Lantern Lake,26.1174640426484,-81.8003338538482
FL,12021,Collier,Half Moon Lake,26.115058247087,-81.8001505555827
FL,12117,Seminole,Terra Bella Pond,28.8140831828687,-81.3615336579902
FL,12081,Manatee,Peanut Lake,27.6228640805188,-82.556601162654
FL,12057,Hillsborough,Lake Oakley,28.1182092114968,-82.5125412556065
FL,12057,Hillsborough,Lake Catherine,28.1234593160778,-82.512181627357
FL,12095,Orange,Universal Lagoon,28.4785263666563,-81.4685483350483
FL,12095,Orange,Islands of Adventure Lagoon,28.4718249898131,-81.4709420183911
FL,12057,Hillsborough,East Fountain,28.078815062658,-82.4107326527154
FL,12057,Hillsborough,Fountain West,28.0786621372866,-82.4115897142231
FL,12073,Leon,Munson Slough,30.4040131391133,-84.3080219683018
FL,12115,Sarasota,Pansy Bayou,27.3229752052133,-82.5829786291132
FL,12103,Pinellas,Turtle Pond,27.9770956188853,-82.7235282615957
FL,12109,St. Johns,Entrada Pond,29.8466042959074,-81.3691312641537
FL,12109,St. Johns,Entrada Lake,29.8464309140704,-81.3707596906364
FL,12109,St. Johns,Pool,29.8479010918278,-81.3694375714205
FL,12113,Santa Rosa,Jaguar Pond,30.7635887409543,-87.0734856607804
